place,humidity_1,humidity_2,humidity_3,humidity_4,humidity_5,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,fenophase,sugar_percent,acid_percent,fenols_percent,alkans_percent,latitude,longitude,evi,previous_stage_success,temperature_forecast_1,temperature_forecast_2,temperature_forecast_3,temperature_forecast_4,temperature_forecast_5,rain_1,rain_2,rain_3,rain_4, rain_5,density,output
8,80,80,76.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.7837449976605151,0.78,23,23,28,29,27,0,1,1,1,0,6233,13.90235029109557
6,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.7854692817013854,0.6,25,23,28,29,27,0,1,1,1,0,6167,23.56407845104156
1,80,80,81.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.895857722281066,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.797332292769987
7,80,80,84.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.835159254602271,0.8,25,23,28,29,27,0,1,1,1,0,6200,34.165605870092875
9,80,80,81.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9236254374758772,0.91,25,23,28,29,27,0,1,1,1,0,6267,31.371892981198616
6,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.8272341799733293,0.6,25,23,28,29,27,0,1,1,1,0,6167,24.817025399199878
9,80,80,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8657124822991068,0.74,25,23,24,29,27,0,1,1,1,0,6267,26.829932302658293
1,80,80,79.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8699319959183652,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.31122492346935
4,80,80,81.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8278370386755014,0.79,25,23,28,29,27,0,1,1,1,0,6100,25.23893410596041
8,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8539055389023689,0.72,25,23,28,29,27,0,1,1,1,0,6233,22.909660799819655
8,80,80,76.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7820177166512624,0.72,25,23,28,29,27,0,1,1,1,0,6233,20.98096312966802
10,80,80,81.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8593951560327778,0.84,25,23,28,29,27,0,1,1,1,0,6300,50.55265623722222
9,80,80,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8951207842236156,0.91,25,23,28,29,27,0,1,1,1,0,6267,30.403702960642278
1,80,80,81.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6701642811554666,0.55,25,23,28,29,27,0,1,1,1,0,6000,24.369610223835146
1,80,80,78.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8529164794392058,0.88,25,23,28,29,27,0,1,1,1,0,6000,39.73815415569027
1,80,80,78.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8590511298486984,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.107208684663092
2,80,80,84.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9640977322417466,0.72,25,23,28,29,27,0,1,1,1,0,6033,44.77528993612851
8,80,80,76.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.7811494231347046,0.78,23,23,28,29,27,0,1,1,1,0,6233,13.85630905782177
1,80,80,76.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8381286518046139,0.66,25,23,28,29,27,0,1,1,1,0,6000,15.71491222133651
1,80,80,78.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6438127656581643,0.55,25,23,28,29,27,0,1,1,1,0,6000,23.411373296660518
1,80,80,78.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5289082220129511,0.88,25,23,28,29,27,0,1,1,1,0,6000,39.178386815774154
9,80,80,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8654589186533911,0.74,25,23,24,29,27,0,1,1,1,0,6267,26.82207392520843
2,80,80,80.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9220108747591288,0.72,25,23,28,29,27,0,1,1,1,0,6033,42.82066315580931
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8406042890215695,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.910940825216265
1,80,80,80.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8826633095442306,0.88,25,23,28,29,27,0,1,1,1,0,6000,41.124086012856196
1,80,80,80.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8782074126572628,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.46638898732368
5,80,80,84.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.847680923902372,0.88,25,23,28,29,27,0,1,1,1,0,6133,36.15249731570156
1,80,80,84.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6898321688730479,0.55,25,23,28,29,27,0,1,1,1,0,6000,25.084806140838104
8,80,80,76.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7790250016377829,0.72,25,23,28,29,27,0,1,1,1,0,6233,20.900670775647836
8,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8026900789076592,0.72,25,23,28,29,27,0,1,1,1,0,6233,21.535587482888417
1,80,80,81.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5440005596171599,0.88,25,23,28,29,27,0,1,1,1,0,6000,40.296337749419244
9,80,80,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9486310670282193,0.91,25,23,28,29,27,0,1,1,1,0,6267,32.22123504391553
9,80,80,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9069482998415221,0.74,25,23,24,29,27,0,1,1,1,0,6267,28.107901854592654
4,80,80,79.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8131060570911294,0.79,25,23,28,29,27,0,1,1,1,0,6100,24.789818813753943
10,80,80,77.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8523362533465415,0.89,25,23,28,29,27,0,1,1,1,0,6300,46.142820661253026
1,80,80,84.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.9200884590235837,0.55,25,23,28,29,27,0,1,1,1,0,6000,6.273330402433525
1,80,80,84.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9214746326224895,0.88,25,23,28,29,27,0,1,1,1,0,6000,42.93234083809326
1,80,80,82.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9044505258796354,0.88,25,23,28,29,27,0,1,1,1,0,6000,42.13917222848301
8,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8297712036439155,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.718779665523956
3,80,80,78.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8326512723181072,0.55,25,23,28,29,27,0,1,1,1,0,6067,28.40810223202954
1,80,80,80.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8827216857019805,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.551031606912137
4,80,80,77.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.7920599374337649,0.79,25,23,28,29,27,0,1,1,1,0,6100,24.14816882420015
1,80,80,77.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8428504340776162,0.55,25,23,28,29,27,0,1,1,1,0,6000,5.746707505074656
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9166464800592328,0.88,25,23,28,29,27,0,1,1,1,0,6000,42.70739282094152
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9129383693787687,0.88,25,23,28,29,27,0,1,1,1,0,6000,42.534628573328995
9,80,75,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9218069518467749,0.91,25,23,28,29,27,0,1,1,1,0,6267,35.65984339832789
2,80,80,83.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9509835379057444,0.72,25,23,28,29,27,0,1,1,1,0,6033,44.16623150352763
3,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.866730215005993,0.55,25,23,28,29,27,0,1,1,1,0,6067,29.5707955707927
4,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8442538115163277,0.79,25,23,28,29,27,0,1,1,1,0,6100,25.739445473058776
5,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8256263648761195,0.88,25,23,28,29,27,0,1,1,1,0,6133,35.211898838712116
4,80,80,77.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.7853416477541361,0.79,25,23,28,29,27,0,1,1,1,0,6100,23.943342919333418
6,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.7786565156617175,0.6,25,23,28,29,27,0,1,1,1,0,6167,23.359695469851523
1,80,80,80.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5375856406769233,0.88,25,23,28,29,27,0,1,1,1,0,6000,39.821158568660984
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8394764465217027,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.890934749830603
10,80,80,78.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8667944747605745,0.89,25,23,28,29,27,0,1,1,1,0,6300,46.925543577436635
1,80,80,78.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8568166921112215,0.55,25,23,28,29,27,0,1,1,1,0,6000,5.841931991667419
9,80,80,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8820091027029806,0.91,25,23,28,29,27,0,1,1,1,0,6267,29.95835114076057
9,80,75,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9311739118974277,0.91,25,23,28,29,27,0,1,1,1,0,6267,36.022201620790284
2,80,80,78.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9021653189736335,0.72,25,23,28,29,27,0,1,1,1,0,6033,41.89898220529717
1,80,80,81.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5461619419337436,0.88,25,23,28,29,27,0,1,1,1,0,6000,40.45644014324026
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8389008301533296,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.88072425992598
9,80,75,84.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8065413817559176,0.91,25,23,28,29,27,0,1,1,1,0,6267,26.662525016724594
9,80,80,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.909178316460642,0.91,25,23,28,29,27,0,1,1,1,0,6267,30.881181578083734
1,80,80,79.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6548646220939931,0.55,25,23,28,29,27,0,1,1,1,0,6000,23.813258985236114
10,80,80,81.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8592122438869272,0.84,25,23,28,29,27,0,1,1,1,0,6300,50.54189669923102
10,80,80,82.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.9098407484021251,0.89,25,23,28,29,27,0,1,1,1,0,6300,49.255934285304036
5,80,80,76.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.77068070755519,0.88,25,23,28,29,27,0,1,1,1,0,6133,32.86853747148954
3,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8750109089887554,0.55,25,23,28,29,27,0,1,1,1,0,6067,29.853313365498718
1,80,80,81.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6652079763564166,0.55,25,23,28,29,27,0,1,1,1,0,6000,24.189380958415146
10,80,80,84.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8875762546077633,0.84,25,23,28,29,27,0,1,1,1,0,6300,52.21036791810373
1,80,80,78.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6449092371344486,0.55,25,23,28,29,27,0,1,1,1,0,6000,23.45124498670722
2,80,80,79.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9095527011431481,0.72,25,23,28,29,27,0,1,1,1,0,6033,42.24207208866396
1,80,80,84.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.9219768731019053,0.66,25,23,28,29,27,0,1,1,1,0,6000,17.287066370660725
9,80,75,76.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7333263825963585,0.91,25,23,28,29,27,0,1,1,1,0,6267,24.242194465995368
1,80,80,83.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.9165215157112765,0.55,25,23,28,29,27,0,1,1,1,0,6000,6.2490103343950665
9,80,80,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8753593311377504,0.91,25,23,28,29,27,0,1,1,1,0,6267,29.732484773909594
1,80,80,80.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8812077000706493,0.55,25,23,28,29,27,0,1,1,1,0,6000,6.0082343186635185
8,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8031465404525947,0.72,25,23,28,29,27,0,1,1,1,0,6233,21.547834012142786
1,80,80,83.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6848149833107126,0.55,25,23,28,29,27,0,1,1,1,0,6000,24.902363029480455
10,80,80,80.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8939197041233189,0.89,25,23,28,29,27,0,1,1,1,0,6300,48.39401871147693
9,80,80,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9481324601991397,0.91,25,23,28,29,27,0,1,1,1,0,6267,32.204299347423316
9,80,80,81.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9192231551881643,0.91,25,23,28,29,27,0,1,1,1,0,6267,31.222364911486093
1,80,80,77.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8447110455937263,0.66,25,23,28,29,27,0,1,1,1,0,6000,15.838332104882367
4,80,80,80.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8150510943608401,0.79,25,23,28,29,27,0,1,1,1,0,6100,24.84911873051342
9,80,80,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9424239793269729,0.91,25,23,28,29,27,0,1,1,1,0,6267,32.01040489222484
5,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.7800450396770531,0.88,25,23,28,29,27,0,1,1,1,0,6133,33.26791415008751
1,80,80,80.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8805937606647625,0.55,25,23,28,29,27,0,1,1,1,0,6000,6.004048368168835
9,80,75,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7988449681617086,0.91,25,23,28,29,27,0,1,1,1,0,6267,26.408098121048265
9,80,80,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9087177613386062,0.91,25,23,28,29,27,0,1,1,1,0,6267,30.865538347165433
9,80,80,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9274420222812125,0.91,25,23,28,29,27,0,1,1,1,0,6267,31.501527230330883
9,80,80,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9164445416936049,0.74,25,23,24,29,27,0,1,1,1,0,6267,28.402206870669602
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8372420414863805,0.72,25,23,28,29,27,0,1,1,1,0,6233,22.462591356951673
8,80,80,81.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8268055872542546,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.666174496749482
5,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8055483770305274,0.88,25,23,28,29,27,0,1,1,1,0,6133,34.35559857144781
8,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.7933334111455895,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.07243301366895
9,80,80,76.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8648839693518002,0.91,25,23,28,29,27,0,1,1,1,0,6267,29.376678279681517
1,80,80,82.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6751326101228379,0.55,25,23,28,29,27,0,1,1,1,0,6000,24.550276731739558
4,80,80,77.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.7861655589521749,0.79,25,23,28,29,27,0,1,1,1,0,6100,23.968462163176067
9,80,75,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7445312756037941,0.91,25,23,28,29,27,0,1,1,1,0,6267,24.61260415219158
8,80,80,84.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8606929363462322,0.72,25,23,28,29,27,0,1,1,1,0,6233,15.267280467338885
4,80,80,79.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8122947705613629,0.79,25,23,28,29,27,0,1,1,1,0,6100,24.765084468334237
9,80,75,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.739041005524918,0.91,25,23,28,29,27,0,1,1,1,0,6267,24.43110762065849
9,80,80,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9287496950092999,0.91,25,23,28,29,27,0,1,1,1,0,6267,31.54594368662956
6,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.7680039963119457,0.6,25,23,28,29,27,0,1,1,1,0,6167,23.040119889358373
9,80,80,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9070233541779694,0.74,25,23,24,29,27,0,1,1,1,0,6267,28.11022791873875
8,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8462789406440361,0.72,25,23,28,29,27,0,1,1,1,0,6233,15.011599834040506
7,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7905315342178784,0.8,25,23,28,29,27,0,1,1,1,0,6200,32.33992639982227
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.818129499309192,0.72,25,23,28,29,27,0,1,1,1,0,6233,21.949815835124664
10,80,80,81.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8634352671480928,0.84,25,23,28,29,27,0,1,1,1,0,6300,50.79030983224075
1,80,80,81.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8886585763239513,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.662348306074087
1,80,80,79.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8682543447343923,0.55,25,23,28,29,27,0,1,1,1,0,6000,5.919915986825402
4,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8416123409623709,0.79,25,23,28,29,27,0,1,1,1,0,6100,25.65891283421863
9,80,80,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8537464098046366,0.74,25,23,24,29,27,0,1,1,1,0,6267,26.459082948490828
10,80,80,76.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8098124348338056,0.84,25,23,28,29,27,0,1,1,1,0,6300,47.636025578459154
1,80,80,76.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6270146154557706,0.55,25,23,28,29,27,0,1,1,1,0,6000,22.80053147111893
10,80,80,82.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8763807587252334,0.84,25,23,28,29,27,0,1,1,1,0,6300,51.55180933677843
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8414457420607209,0.72,25,23,28,29,27,0,1,1,1,0,6233,22.575373567482757
9,80,80,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8928138651109913,0.91,25,23,28,29,27,0,1,1,1,0,6267,30.325346067705986
5,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.7889358146764937,0.88,25,23,28,29,27,0,1,1,1,0,6133,33.64709422862707
10,80,80,76.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8086207460434626,0.84,25,23,28,29,27,0,1,1,1,0,6300,47.56592623785074
2,80,80,83.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9581105269946143,0.72,25,23,28,29,27,0,1,1,1,0,6033,44.497228032358535
9,80,80,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8939300433158023,0.91,25,23,28,29,27,0,1,1,1,0,6267,30.363258214522745
6,80,80,76.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.7608446235181789,0.6,25,23,28,29,27,0,1,1,1,0,6167,22.82533870554537
1,80,80,83.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.917832092607854,0.66,25,23,28,29,27,0,1,1,1,0,6000,17.209351736397263
1,80,80,78.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8605808892317846,0.55,25,23,28,29,27,0,1,1,1,0,6000,5.867596972034894
3,80,80,81.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8606093122944494,0.55,25,23,28,29,27,0,1,1,1,0,6067,29.36196477239886
3,80,80,81.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8596395399752298,0.55,25,23,28,29,27,0,1,1,1,0,6067,29.328878422684312
10,80,80,83.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.9213208998273483,0.89,25,23,28,29,27,0,1,1,1,0,6300,49.87743380066341
7,80,80,77.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7742745368395622,0.8,25,23,28,29,27,0,1,1,1,0,6200,31.674867416163874
4,80,80,79.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8052324673256834,0.79,25,23,28,29,27,0,1,1,1,0,6100,24.549770345295226
9,80,75,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7492750561325107,0.91,25,23,28,29,27,0,1,1,1,0,6267,24.769423343223536
2,80,80,77.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.8900625030595959,0.72,25,23,28,29,27,0,1,1,1,0,6033,41.33689490494168
4,80,80,81.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8341792796549019,0.79,25,23,28,29,27,0,1,1,1,0,6100,25.432295111429937
9,80,80,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9350852521688156,0.91,25,23,28,29,27,0,1,1,1,0,6267,31.761137436303414
8,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8484677288495236,0.72,25,23,28,33,27,0,1,1,1,0,6233,19.65961810748896
9,80,80,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8720495918584826,0.91,25,23,28,29,27,0,1,1,1,0,6267,29.620066057131268
6,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.80710860604851,0.6,25,23,28,29,27,0,1,1,1,0,6167,24.213258181455295
5,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8087242663010359,0.88,25,23,28,29,27,0,1,1,1,0,6133,34.49104614976354
9,80,75,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9293133609603705,0.91,25,23,28,29,27,0,1,1,1,0,6267,35.95022672960818
2,80,80,81.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9282757111788074,0.72,25,23,28,29,27,0,1,1,1,0,6033,43.1116189974347
9,80,75,84.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8047235732714806,0.91,25,23,28,29,27,0,1,1,1,0,6267,26.602432174263868
10,80,80,80.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8878285390304442,0.89,25,23,28,29,27,0,1,1,1,0,6300,48.06426207212826
